epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,472.122,0.6518,0.40908,0.82967,0.96688,0.98636,0.98986,0.67729,1.0762,0.46867,0.89672,7.93e-05,7.93e-05,7.93e-05
188,474.631,0.64248,0.40177,0.82804,0.97194,0.98243,0.99,0.69741,1.04925,0.46021,0.89379,7.435e-05,7.435e-05,7.435e-05
189,477.163,0.62125,0.38618,0.81191,0.97498,0.98439,0.99012,0.68879,1.06294,0.46746,0.89545,6.94e-05,6.94e-05,6.94e-05
190,479.666,0.61912,0.38609,0.81633,0.97231,0.98518,0.99138,0.69859,1.06075,0.46037,0.896,6.445e-05,6.445e-05,6.445e-05
191,483.198,0.64092,0.39504,0.81868,0.97387,0.98258,0.99125,0.6837,1.08907,0.47298,0.90368,5.95e-05,5.95e-05,5.95e-05
192,485.704,0.6292,0.38314,0.82678,0.96746,0.98437,0.99054,0.68758,1.06887,0.47574,0.90037,5.455e-05,5.455e-05,5.455e-05
193,488.186,0.61879,0.37891,0.82435,0.96789,0.98165,0.99062,0.69235,1.07529,0.47638,0.90138,4.96e-05,4.96e-05,4.96e-05
194,490.685,0.57815,0.36651,0.81109,0.95892,0.98541,0.99036,0.69113,1.07368,0.47508,0.90149,4.465e-05,4.465e-05,4.465e-05
195,493.173,0.59272,0.36479,0.81855,0.97319,0.97064,0.99035,0.68282,1.07694,0.47438,0.90184,3.97e-05,3.97e-05,3.97e-05
196,495.811,0.59482,0.37493,0.81673,0.97154,0.97577,0.99042,0.68472,1.07912,0.47611,0.9018,3.475e-05,3.475e-05,3.475e-05
197,498.316,0.59334,0.36279,0.8143,0.96088,0.98509,0.99028,0.69016,1.06921,0.47446,0.89884,2.98e-05,2.98e-05,2.98e-05
198,500.811,0.58443,0.36562,0.80737,0.96132,0.98682,0.99042,0.69499,1.05754,0.47315,0.89668,2.485e-05,2.485e-05,2.485e-05
199,503.309,0.58011,0.35692,0.81098,0.96369,0.98432,0.99064,0.69683,1.06386,0.46949,0.89825,1.99e-05,1.99e-05,1.99e-05
200,505.812,0.58186,0.35618,0.82319,0.96515,0.98331,0.99059,0.69794,1.06089,0.46987,0.89801,1.495e-05,1.495e-05,1.495e-05
