epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1267.93,0.65628,0.39757,0.83049,0.95214,0.93763,0.96029,0.6597,1.12471,0.53567,0.95676,8.425e-05,8.425e-05,8.425e-05
187,1274.73,0.65556,0.40035,0.82576,0.9527,0.93811,0.96143,0.65804,1.13552,0.53451,0.96064,7.93e-05,7.93e-05,7.93e-05
188,1281.51,0.64787,0.39729,0.82685,0.95705,0.9414,0.96092,0.65815,1.12901,0.53386,0.96125,7.435e-05,7.435e-05,7.435e-05
189,1288.33,0.65275,0.39409,0.82836,0.95877,0.93833,0.96111,0.66028,1.13136,0.53123,0.95578,6.94e-05,6.94e-05,6.94e-05
190,1295.17,0.65879,0.39637,0.83001,0.95769,0.94731,0.95882,0.65915,1.12902,0.53363,0.95526,6.445e-05,6.445e-05,6.445e-05
191,1303.05,0.63362,0.37726,0.83097,0.95811,0.94152,0.9553,0.64006,1.1454,0.53327,0.96517,5.95e-05,5.95e-05,5.95e-05
192,1309.83,0.59978,0.36129,0.82124,0.95834,0.92989,0.95563,0.64462,1.14772,0.53852,0.96632,5.455e-05,5.455e-05,5.455e-05
193,1316.41,0.60649,0.35972,0.82302,0.96129,0.93122,0.95801,0.64752,1.14674,0.53735,0.96656,4.96e-05,4.96e-05,4.96e-05
194,1322.99,0.58939,0.35716,0.82167,0.95645,0.92784,0.95671,0.6503,1.13826,0.53572,0.96407,4.465e-05,4.465e-05,4.465e-05
195,1329.63,0.58755,0.35362,0.82467,0.95138,0.93647,0.95876,0.65112,1.13862,0.53372,0.96168,3.97e-05,3.97e-05,3.97e-05
196,1336.22,0.58521,0.35802,0.81913,0.95381,0.93602,0.95877,0.65643,1.13101,0.52629,0.9582,3.475e-05,3.475e-05,3.475e-05
197,1342.9,0.57758,0.35507,0.81651,0.95966,0.932,0.95961,0.65546,1.13179,0.52848,0.96009,2.98e-05,2.98e-05,2.98e-05
198,1349.46,0.58119,0.35401,0.81987,0.95148,0.93351,0.95997,0.65461,1.13425,0.53079,0.96132,2.485e-05,2.485e-05,2.485e-05
199,1356.07,0.575,0.3489,0.81707,0.95879,0.92522,0.96021,0.65535,1.13404,0.52972,0.96218,1.99e-05,1.99e-05,1.99e-05
200,1362.68,0.57037,0.34995,0.81848,0.96067,0.92707,0.96118,0.65377,1.13329,0.52861,0.96271,1.495e-05,1.495e-05,1.495e-05
