epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,306.356,0.62751,0.39809,0.81176,0.95886,0.89724,0.93131,0.64217,1.10118,0.51431,0.91082,9.36017e-05,9.36017e-05,9.36017e-05
187,308.119,0.5997,0.38566,0.81226,0.95779,0.89236,0.92881,0.63908,1.08701,0.52219,0.91084,8.81023e-05,8.81023e-05,8.81023e-05
188,309.785,0.61515,0.38989,0.80539,0.9611,0.89127,0.92982,0.64253,1.08501,0.52372,0.91184,8.26028e-05,8.26028e-05,8.26028e-05
189,311.417,0.62484,0.39623,0.81251,0.96134,0.89248,0.93035,0.6503,1.08499,0.52312,0.91118,7.71034e-05,7.71034e-05,7.71034e-05
190,313.086,0.63867,0.39458,0.81612,0.96264,0.89282,0.93063,0.64432,1.09508,0.52991,0.91138,7.1604e-05,7.1604e-05,7.1604e-05
191,315.737,0.67262,0.41044,0.83342,0.96158,0.86721,0.92505,0.63237,1.11997,0.55235,0.91759,6.61045e-05,6.61045e-05,6.61045e-05
192,317.365,0.63898,0.39622,0.80487,0.94709,0.87927,0.92397,0.63559,1.12472,0.5627,0.92392,6.06051e-05,6.06051e-05,6.06051e-05
193,318.974,0.64164,0.39387,0.82196,0.93533,0.88384,0.92674,0.63092,1.11181,0.56413,0.9224,5.51056e-05,5.51056e-05,5.51056e-05
194,320.64,0.60655,0.38188,0.82378,0.9199,0.89022,0.92682,0.63881,1.09759,0.55854,0.91924,4.96062e-05,4.96062e-05,4.96062e-05
195,322.289,0.61003,0.38631,0.81318,0.91888,0.89197,0.9273,0.63578,1.10274,0.55295,0.91994,4.41067e-05,4.41067e-05,4.41067e-05
196,323.952,0.58308,0.37449,0.80775,0.94535,0.851,0.92349,0.6317,1.09932,0.55138,0.91895,3.86073e-05,3.86073e-05,3.86073e-05
197,325.58,0.62095,0.3945,0.83068,0.94614,0.8591,0.92417,0.62799,1.10501,0.54493,0.91941,3.31078e-05,3.31078e-05,3.31078e-05
198,327.232,0.56931,0.36557,0.80506,0.94509,0.86042,0.92395,0.62697,1.1157,0.54648,0.92083,2.76084e-05,2.76084e-05,2.76084e-05
199,328.859,0.59165,0.37705,0.81327,0.948,0.85872,0.92427,0.62803,1.11602,0.54323,0.92029,2.21089e-05,2.21089e-05,2.21089e-05
200,330.499,0.67406,0.42769,0.83181,0.9475,0.86293,0.92404,0.62846,1.10993,0.54202,0.91949,1.66095e-05,1.66095e-05,1.66095e-05
