epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,40.7908,0.83148,0.97435,0.88893,0.96008,0.91429,0.98058,0.72957,1.10896,0.99823,1.07342,0.000781033,0.000781033,0.000781033
62,41.426,0.78094,0.87422,0.85287,0.96943,0.90622,0.97909,0.69053,1.16989,0.98118,1.08168,0.000775534,0.000775534,0.000775534
63,42.0649,0.79216,0.95838,0.88039,0.97107,0.9594,0.98476,0.71468,1.16273,0.76001,1.06926,0.000770034,0.000770034,0.000770034
64,42.7098,0.73941,0.94227,0.90736,1,0.95956,0.98561,0.72567,1.15301,0.72285,1.07233,0.000764535,0.000764535,0.000764535
65,43.3337,0.76338,0.94281,0.85204,1,0.96463,0.98561,0.73282,1.11531,0.72273,1.06314,0.000759035,0.000759035,0.000759035
66,44.009,0.75094,0.89482,0.85,1,0.96808,0.98237,0.73238,1.05219,0.68771,1.04612,0.000753536,0.000753536,0.000753536
67,44.6519,0.8197,0.8444,0.86289,1,0.96327,0.98007,0.71964,1.07635,0.72576,1.06637,0.000748036,0.000748036,0.000748036
68,45.2985,0.82532,0.97899,0.88796,0.95584,0.94286,0.97164,0.714,1.17143,0.80412,1.10256,0.000742537,0.000742537,0.000742537
69,45.9344,0.73324,0.89383,0.84911,0.97036,0.93541,0.96927,0.70067,1.24768,0.77893,1.12338,0.000737037,0.000737037,0.000737037
70,46.5885,0.76409,0.8749,0.84005,0.98899,0.94286,0.96995,0.6732,1.37174,0.86598,1.19994,0.000731538,0.000731538,0.000731538
71,47.2247,0.78343,0.85793,0.87664,0.97907,0.91429,0.96474,0.70067,1.24544,0.92339,1.15749,0.000726038,0.000726038,0.000726038
72,47.8811,0.74776,0.87178,0.88649,0.99512,0.91429,0.97497,0.71891,1.27644,0.81107,1.13789,0.000720539,0.000720539,0.000720539
73,48.5206,0.74736,0.83998,0.85812,0.99581,0.91429,0.97601,0.72339,1.26122,0.77184,1.12517,0.00071504,0.00071504,0.00071504
74,49.1595,0.76215,0.95362,0.87023,1,0.9339,0.9852,0.74662,1.12574,0.70954,1.09246,0.00070954,0.00070954,0.00070954
75,49.8001,0.72213,0.8649,0.89314,1,0.93775,0.98654,0.76294,1.0726,0.71008,1.09501,0.000704041,0.000704041,0.000704041
76,50.4794,0.71532,0.79715,0.82212,1,0.95838,0.98667,0.76806,1.14516,0.69294,1.08915,0.000698541,0.000698541,0.000698541
77,51.1385,0.79748,0.89344,0.8679,1,0.958,0.98686,0.76248,1.21896,0.73387,1.11745,0.000693042,0.000693042,0.000693042
78,51.7902,0.73095,0.81749,0.86891,0.97053,0.94113,0.98495,0.74144,1.25341,0.78579,1.15809,0.000687542,0.000687542,0.000687542
79,52.4387,0.80082,0.85536,0.8438,0.97041,0.93716,0.98007,0.74308,1.22646,0.7287,1.1509,0.000682043,0.000682043,0.000682043
80,53.0939,0.78905,0.82845,0.89721,0.96573,0.94286,0.97683,0.72567,1.20252,0.77505,1.14302,0.000676543,0.000676543,0.000676543
81,53.7368,0.74964,0.85724,0.89538,0.96386,0.94286,0.97756,0.72432,1.19132,0.81034,1.12966,0.000671044,0.000671044,0.000671044
82,54.3759,0.73784,0.75968,0.85866,0.97052,0.94054,0.97164,0.73271,1.18296,0.81914,1.11717,0.000665545,0.000665545,0.000665545
83,55.0144,0.78556,0.73664,0.84939,0.96752,0.94286,0.97164,0.73024,1.10895,0.73233,1.07786,0.000660045,0.000660045,0.000660045
84,55.7014,0.78313,0.80261,0.85752,0.97058,0.94256,0.98478,0.74503,0.99693,0.69883,1.04956,0.000654546,0.000654546,0.000654546
85,56.3537,0.66816,0.80503,0.80607,0.97051,0.9403,0.97103,0.73091,1.00774,0.7125,1.06433,0.000649046,0.000649046,0.000649046
86,57.0112,0.75319,0.76409,0.8502,0.97043,0.93788,0.96703,0.73314,1.10446,0.79206,1.10213,0.000643547,0.000643547,0.000643547
87,57.6747,0.75541,0.76222,0.8457,0.96824,0.91429,0.96572,0.73066,1.05928,0.72698,1.08829,0.000638047,0.000638047,0.000638047
88,58.3331,0.69706,0.76435,0.87798,0.96509,0.91429,0.98326,0.71621,1.00009,0.64529,1.06265,0.000632548,0.000632548,0.000632548
89,58.9872,0.74493,0.74457,0.84517,0.971,0.95678,0.98643,0.719,1.01286,0.65489,1.07026,0.000627048,0.000627048,0.000627048
90,59.6478,0.70699,0.74278,0.82971,0.99932,0.91429,0.97899,0.75963,0.94395,0.68115,1.06145,0.000621549,0.000621549,0.000621549
91,60.293,0.69322,0.759,0.83324,1,0.939,0.97868,0.76204,0.92451,0.68024,1.04286,0.000616049,0.000616049,0.000616049
92,60.9499,0.68973,0.7459,0.82117,0.99857,0.97143,0.97508,0.7588,0.99572,0.65138,1.04621,0.00061055,0.00061055,0.00061055
93,61.608,0.71596,0.77388,0.86374,0.99084,0.97143,0.9771,0.74051,1.04178,0.60094,1.05942,0.000605051,0.000605051,0.000605051
94,62.252,0.70084,0.71956,0.83526,0.9912,0.97143,0.97826,0.75076,1.06162,0.61537,1.07344,0.000599551,0.000599551,0.000599551
95,62.8926,0.68021,0.72243,0.85287,0.9937,0.97143,0.97814,0.75036,1.09064,0.60128,1.09698,0.000594052,0.000594052,0.000594052
96,63.5313,0.67457,0.6659,0.8374,0.99382,0.97143,0.97508,0.7309,1.17454,0.61344,1.13354,0.000588552,0.000588552,0.000588552
97,64.1585,0.7695,0.83361,0.83762,0.99283,0.97143,0.97508,0.73665,1.15943,0.62029,1.12068,0.000583053,0.000583053,0.000583053
98,64.7958,0.64973,0.67369,0.82235,0.99065,0.97143,0.97508,0.75478,1.1289,0.7032,1.08477,0.000577553,0.000577553,0.000577553
99,65.4319,0.67544,0.71651,0.82413,0.97484,0.94286,0.97423,0.73721,1.13385,0.74806,1.07361,0.000572054,0.000572054,0.000572054
100,66.0733,0.73277,0.70147,0.85563,1,0.9123,0.97341,0.72716,1.16671,0.77851,1.08675,0.000566554,0.000566554,0.000566554
101,66.7005,0.63058,0.65195,0.80772,1,0.91252,0.97189,0.72774,1.18578,0.83353,1.10483,0.000561055,0.000561055,0.000561055
102,67.3484,0.72168,0.71677,0.84798,1,0.94142,0.97447,0.74672,1.20512,0.87348,1.11799,0.000555556,0.000555556,0.000555556
103,67.9962,0.69119,0.70278,0.83262,1,0.96486,0.98074,0.74465,1.09833,0.74224,1.07967,0.000550056,0.000550056,0.000550056
104,68.6456,0.67694,0.69277,0.86657,0.99609,0.94286,0.97498,0.76898,0.98247,0.68677,1.02848,0.000544557,0.000544557,0.000544557
105,69.3063,0.69754,0.67692,0.82429,0.99664,0.94286,0.97379,0.76712,1.02567,0.75188,1.03828,0.000539057,0.000539057,0.000539057
106,70.0296,0.65572,0.68816,0.84979,0.99756,0.94286,0.97066,0.75914,1.09366,0.84572,1.06133,0.000533558,0.000533558,0.000533558
107,70.7118,0.71689,0.7112,0.85213,0.99795,0.94286,0.96576,0.73707,1.19322,0.83169,1.1064,0.000528058,0.000528058,0.000528058
108,71.3581,0.68366,0.66385,0.84738,0.99843,0.94286,0.96763,0.72522,1.31034,0.85373,1.15221,0.000522559,0.000522559,0.000522559
109,71.9865,0.61445,0.64349,0.81056,1,0.93967,0.9704,0.71874,1.31112,0.86164,1.15582,0.000517059,0.000517059,0.000517059
110,72.6399,0.63055,0.66266,0.84127,1,0.91095,0.97098,0.71301,1.29149,0.86861,1.14425,0.00051156,0.00051156,0.00051156
111,73.2798,0.6059,0.67613,0.78702,0.99685,0.88571,0.97046,0.74344,1.17336,0.78595,1.08615,0.00050606,0.00050606,0.00050606
112,73.9316,0.75787,0.70172,0.92704,1,0.9126,0.97189,0.73471,1.09986,0.76362,1.06509,0.000500561,0.000500561,0.000500561
113,74.5622,0.66101,0.66404,0.83131,0.99841,0.91429,0.97192,0.74012,1.07472,0.75276,1.06336,0.000495062,0.000495062,0.000495062
114,75.2036,0.64201,0.61734,0.85399,1,0.93865,0.96944,0.73237,1.18054,0.82177,1.13259,0.000489562,0.000489562,0.000489562
115,75.8386,0.60482,0.61674,0.82947,1,0.93875,0.9636,0.72905,1.25914,0.86053,1.18946,0.000484063,0.000484063,0.000484063
116,76.4787,0.73609,0.66274,0.90227,0.99578,0.91429,0.96022,0.70055,1.25075,0.88896,1.15919,0.000478563,0.000478563,0.000478563
117,77.1087,0.72676,0.70207,0.86521,0.99543,0.91429,0.95738,0.6994,1.24865,0.92256,1.15575,0.000473064,0.000473064,0.000473064
118,77.7486,0.69532,0.63047,0.84954,1,0.93796,0.95974,0.7141,1.19128,0.9591,1.13108,0.000467564,0.000467564,0.000467564
119,78.396,0.66631,0.64612,0.88503,1,0.93763,0.96421,0.72491,1.16943,0.86399,1.13109,0.000462065,0.000462065,0.000462065
120,79.0444,0.61384,0.58018,0.82595,1,0.94015,0.96918,0.723,1.11464,0.7727,1.09702,0.000456565,0.000456565,0.000456565
121,79.6741,0.75274,0.67639,0.86318,1,0.94036,0.9708,0.73042,1.07798,0.77369,1.07759,0.000451066,0.000451066,0.000451066
122,80.3167,0.63018,0.5919,0.81891,1,0.94055,0.97123,0.75086,1.0631,0.79018,1.06923,0.000445567,0.000445567,0.000445567
123,80.9502,0.60816,0.60768,0.83126,1,0.94061,0.96839,0.73395,1.10329,0.83995,1.08399,0.000440067,0.000440067,0.000440067
124,81.5944,0.60627,0.58996,0.80033,0.99719,0.91429,0.96211,0.74626,1.1278,0.81655,1.0896,0.000434568,0.000434568,0.000434568
125,82.2275,0.6631,0.63839,0.82432,0.99674,0.91429,0.95923,0.73529,1.14511,0.80575,1.09555,0.000429068,0.000429068,0.000429068
126,82.8633,0.62442,0.62428,0.81418,0.99875,0.91429,0.96507,0.73267,1.18751,0.77756,1.12822,0.000423569,0.000423569,0.000423569
127,83.503,0.61981,0.64654,0.80801,1,0.91191,0.96045,0.7236,1.19808,0.82284,1.14901,0.000418069,0.000418069,0.000418069
128,84.1508,0.66066,0.59935,0.82457,1,0.90983,0.95818,0.7329,1.13765,0.83921,1.13636,0.00041257,0.00041257,0.00041257
129,84.7797,0.63156,0.59199,0.81436,0.99748,0.88571,0.95773,0.72736,1.14119,0.85954,1.14681,0.00040707,0.00040707,0.00040707
